Epoch,A_H_Flux_0,A_H_Uncertainty_0,B_H_Flux_0,B_H_Uncertainty_0,A_H_Flux_1,A_H_Uncertainty_1,B_H_Flux_1,B_H_Uncertainty_1,A_H_Flux_2,A_H_Uncertainty_2,B_H_Flux_2,B_H_Uncertainty_2,A_H_Flux_3,A_H_Uncertainty_3,B_H_Flux_3,B_H_Uncertainty_3,A_H_Flux_4,A_H_Uncertainty_4,B_H_Flux_4,B_H_Uncertainty_4,A_H_Flux_5,A_H_Uncertainty_5,B_H_Flux_5,B_H_Uncertainty_5,A_H_Flux_6,A_H_Uncertainty_6,B_H_Flux_6,B_H_Uncertainty_6,A_H_Flux_7,A_H_Uncertainty_7,B_H_Flux_7,B_H_Uncertainty_7,A_H_Flux_8,A_H_Uncertainty_8,B_H_Flux_8,B_H_Uncertainty_8,A_H_Flux_9,A_H_Uncertainty_9,B_H_Flux_9,B_H_Uncertainty_9,A_H_Flux_10,A_H_Uncertainty_10,B_H_Flux_10,B_H_Uncertainty_10,A_H_Flux_11,A_H_Uncertainty_11,B_H_Flux_11,B_H_Uncertainty_11,A_H_Flux_12,A_H_Uncertainty_12,B_H_Flux_12,B_H_Uncertainty_12,A_H_Flux_13,A_H_Uncertainty_13,B_H_Flux_13,B_H_Uncertainty_13,A_H_Flux_14,A_H_Uncertainty_14,B_H_Flux_14,B_H_Uncertainty_14
2023-05-17 09:22:34.460366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.036418,0.47802722,9.109153,0.38054034,4.796798,0.2816777,4.30273,0.24477376,2.1873488,0.1791946,1.8350458,0.15083984,1.4152927,0.13746539,1.1215982,0.11272486,0.6427874,0.09090386,0.6389647,0.08390018,0.3968011,0.07126758,0.2783042,0.055660836,0.16180502,0.046709083,0.14357904,0.041447695,0.044352338,0.025606833,0.06752038,0.030196033,0.016938126,0.016938126,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:23:34.460372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.054017,0.47797287,9.046174,0.37890252,4.772193,0.28071722,3.9618423,0.23467928,2.1690032,0.17829096,1.7576817,0.14750138,1.1196606,0.122164994,0.96136373,0.10427454,0.6930392,0.09431069,0.47291604,0.07211902,0.31946105,0.06389221,0.18892758,0.045821667,0.20191506,0.052134242,0.20306046,0.0492494,0.08855502,0.036152437,0.10785036,0.038130857,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:24:34.460378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.704544,0.4708258,9.309353,0.38423812,4.9503136,0.28580648,3.9729187,0.2349236,2.021012,0.17203997,2.115141,0.16174887,0.9856669,0.11458145,1.164119,0.11470405,0.8207962,0.102599524,0.73634565,0.089958936,0.3320034,0.06511123,0.33316472,0.060827274,0.1748687,0.048499852,0.13129872,0.039588053,0.058994737,0.029497368,0.09430201,0.03564281,0.084487684,0.03778404,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:25:34.460384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.527602,0.467506,8.684366,0.37131667,5.4677525,0.30053484,4.1301847,0.23965763,1.9645541,0.16971162,1.6468886,0.14280336,1.0267354,0.11700737,1.0296056,0.107932,0.6932957,0.09434559,0.4950953,0.07380445,0.23009709,0.0542344,0.32240748,0.05986957,0.1885238,0.050385103,0.10754239,0.035847463,0.0885878,0.03616582,0.053945135,0.026972568,0.050747428,0.029299041,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:26:34.460390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.666044,0.4704203,9.212805,0.3825409,4.925045,0.2853002,3.9513407,0.23446892,2.0388587,0.17293373,1.9574144,0.15572353,1.1873286,0.12585658,0.97351146,0.10497644,0.51380444,0.08123961,0.5063458,0.07465662,0.4220517,0.073469765,0.26695094,0.054491132,0.18861632,0.05040983,0.17932528,0.04630159,0.02954376,0.020890592,0.04047871,0.023370393,0.016924111,0.016924111,0.016028674,0.016028674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:27:34.460396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.150996,0.4799355,8.682735,0.37124696,4.244558,0.26476824,3.9347572,0.23389703,2.1840568,0.1789249,1.8446642,0.15112078,1.2931772,0.13130225,1.0067879,0.10671931,0.69316554,0.09432788,0.42900208,0.06869531,0.29395774,0.061294425,0.21119285,0.04845096,0.13463457,0.04257519,0.20309749,0.049258377,0.08857117,0.036159027,0.10787002,0.038137812,0.050737903,0.02929354,0.016017804,0.016017804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:28:34.460402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.726624,0.45087364,9.2995,0.38415882,4.9865365,0.28694293,4.1144896,0.23914985,1.7585377,0.16053179,1.5719095,0.13948442,1.1329167,0.12288207,0.88213557,0.099882185,0.5389957,0.083168834,0.5388695,0.07698136,0.34499562,0.06639444,0.21114069,0.048438996,0.13460134,0.04256468,0.17915942,0.046258762,0.0885493,0.0361501,0.053921692,0.026960846,0.033816915,0.02391217,0.080069244,0.035808053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:29:34.460408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.314766,0.46308255,8.395417,0.36501816,4.524465,0.27333295,3.808899,0.230104,2.3888156,0.18710649,1.8443134,0.15109204,1.0396767,0.117720194,1.1536273,0.114226125,0.5646941,0.08513084,0.57189393,0.07930742,0.37057188,0.068813466,0.22226596,0.049700182,0.17499165,0.048533954,0.14333567,0.041377444,0.04427716,0.02556343,0.05392475,0.026962375,0.033818834,0.023913525,0.096088536,0.03922798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:30:34.460414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.110198,0.45895806,9.636699,0.39114153,4.5756145,0.274922,4.310856,0.24484016,1.9791639,0.1703393,1.7954338,0.14910266,1.3333882,0.13333882,1.1540337,0.11426636,0.7703087,0.09944642,0.5060844,0.07461807,0.4346166,0.07453613,0.31128195,0.05882676,0.18851893,0.050383803,0.22702807,0.052083813,0.11811402,0.04175961,0.0,0.0,0.033830743,0.023921948,0.048061192,0.027748141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:31:34.460420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.449505,0.46587378,9.428696,0.38686407,4.228002,0.26425013,4.115467,0.23920666,1.8175873,0.16322416,1.857027,0.15162563,1.1198542,0.12218612,0.9728421,0.104904264,0.43643346,0.07484772,0.38499823,0.06507658,0.29395497,0.06129385,0.32234395,0.059857767,0.10770665,0.03808005,0.07168079,0.029263562,0.14761722,0.046680667,0.06741813,0.030150304,0.0,0.0,0.016017653,0.016017653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:32:34.460427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.133304,0.47961095,9.318642,0.3846215,4.674455,0.27786753,4.1993656,0.24164633,1.6711974,0.15652198,2.0801065,0.1604837,1.1333146,0.12292522,1.1652805,0.11481849,0.51350945,0.08119298,0.44004795,0.069577694,0.3451168,0.06641775,0.32238054,0.059864566,0.17504318,0.048548244,0.13142972,0.039627552,0.073817,0.033011965,0.06742579,0.030153727,0.0,0.0,0.032038946,0.022654954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:33:34.460433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.498331,0.46670285,8.977965,0.37737203,4.5881367,0.27517816,4.0848026,0.23823053,1.9334985,0.16828944,1.7938714,0.14897291,1.0657824,0.11915809,0.93824947,0.10298626,0.67984724,0.0933842,0.54961306,0.07772702,0.2809778,0.059904665,0.39987138,0.066645235,0.14799312,0.044621605,0.10744604,0.035815347,0.059005618,0.029502809,0.10779361,0.038110796,0.016900653,0.016900653,0.032012913,0.022636548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:34:34.460439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.228614,0.4611039,9.497595,0.38806123,4.5367994,0.2735793,3.7915058,0.22947237,2.0059302,0.17137818,1.6942177,0.14474678,1.185206,0.1256316,1.1073672,0.111860976,0.58981884,0.08696404,0.6812461,0.08651834,0.31916454,0.06383291,0.34419525,0.06181929,0.22862467,0.055449627,0.14320378,0.041339368,0.07372736,0.032971878,0.08081269,0.032991644,0.016893856,0.016893856,0.04800006,0.027712848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:35:34.460445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.656881,0.44913402,9.177317,0.38139626,4.584711,0.2749727,3.9568014,0.23438068,2.122333,0.17625017,1.7059962,0.14522403,1.158173,0.12416918,0.99402785,0.10596372,0.5127092,0.08106644,0.4283781,0.068595394,0.25524366,0.057074215,0.32187814,0.05977127,0.12099488,0.04033163,0.11929535,0.037724502,0.058961567,0.029480783,0.067320704,0.030106734,0.016888035,0.016888035,0.015994506,0.015994506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:36:34.460451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.095104,0.45833454,9.829713,0.39477077,4.51991,0.27305776,3.6800802,0.22606553,2.0057561,0.17136331,2.1763244,0.16404663,1.2783138,0.13046734,0.9377909,0.10293592,0.43591523,0.07475884,0.582305,0.07998575,0.28084046,0.059875384,0.2664506,0.054389007,0.17481548,0.04848509,0.17898919,0.04621481,0.117953554,0.041702878,0.0942733,0.03563196,0.06756957,0.033784784,0.015998634,0.015998634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:37:34.460457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.66645,0.47005466,8.563812,0.3685278,4.339695,0.26759705,4.0700827,0.23777679,2.0795538,0.17451227,2.0779948,0.16032079,1.1454836,0.12352068,0.9719649,0.10480967,0.6797093,0.09336525,0.4615813,0.07122354,0.2809208,0.059892513,0.27763215,0.055526428,0.12106072,0.040353574,0.14323232,0.041347608,0.029496824,0.020857405,0.06735734,0.030123116,0.016897224,0.016897224,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:38:34.460463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.679725,0.470208,8.987644,0.37744558,5.195214,0.29271713,3.734886,0.22772,2.2981102,0.18340917,1.6071929,0.14096014,1.2780596,0.13044141,0.9940866,0.10596999,0.525558,0.08207837,0.5602199,0.07844647,0.2424958,0.055632353,0.29969737,0.057676785,0.14789137,0.044590928,0.09544192,0.033743817,0.04422379,0.025532616,0.09425456,0.035624877,0.016889034,0.016889034,0.015995452,0.015995452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:39:34.460469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.242172,0.4612719,8.558013,0.36827824,5.0458074,0.2884496,4.09509,0.23842534,1.9757016,0.17004132,2.2990792,0.16857666,1.2245712,0.12767038,1.0503664,0.10891793,0.64080095,0.09062294,0.5710946,0.079196565,0.43385628,0.07440574,0.28854188,0.05658772,0.10753665,0.038019948,0.1669912,0.044630274,0.04421527,0.025527699,0.053849377,0.026924688,0.118200466,0.044675577,0.031984743,0.022616629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:40:34.460476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.4427395,0.46521354,9.423387,0.3863212,4.597527,0.27524674,4.2588334,0.24306446,1.9597616,0.16929762,1.9022719,0.15328944,0.9444206,0.1120821,0.90293974,0.10095173,0.627567,0.08965243,0.62559086,0.082861535,0.31879967,0.06375993,0.410344,0.06746014,0.20149703,0.05202631,0.16688007,0.044600572,0.044185843,0.02551071,0.09417369,0.03559431,0.016874542,0.016874542,0.015981728,0.015981728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:41:34.460482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.742211,0.45073318,8.5042305,0.36698464,4.3335776,0.26721984,4.3833895,0.24658494,2.03275,0.1724156,1.8650888,0.15177877,1.0640641,0.11896598,1.0383106,0.10825137,0.5762982,0.085909456,0.51580334,0.07523765,0.22952029,0.05409845,0.21070299,0.04833858,0.20148344,0.052022804,0.16686882,0.044597566,0.044182867,0.025508989,0.08071487,0.032951705,0.050620217,0.029225595,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:42:34.460488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.821292,0.45246094,9.156433,0.38085738,4.615158,0.27580842,4.121138,0.23913269,1.8578498,0.1648575,1.8780358,0.15232882,1.2240618,0.12761727,0.9934817,0.1059055,0.47399545,0.07792437,0.5159669,0.07526151,0.22959308,0.05411561,0.24404925,0.052031476,0.12092841,0.04030947,0.1311528,0.039544053,0.088393755,0.0360866,0.094197206,0.0356032,0.0,0.0,0.01598572,0.01598572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:43:34.460494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.914646,0.4543827,8.80692,0.3734966,5.1585026,0.2915758,3.8709333,0.23174672,2.1209266,0.17613338,1.9148853,0.15380728,1.197316,0.1262082,0.95950425,0.10407285,0.71731716,0.09585554,0.5049316,0.07444811,0.34435058,0.0662703,0.32166484,0.05973166,0.107479736,0.037999824,0.14305957,0.041297738,0.058922492,0.029461246,0.13455218,0.042549137,0.050630532,0.029231552,0.09590345,0.039152417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:44:34.460500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.639284,0.44879112,8.829715,0.37412703,4.8491864,0.2828103,3.8045588,0.2298418,1.8298265,0.16366465,1.8669395,0.15192938,1.078434,0.119826,0.9828551,0.10537312,0.66660535,0.09244153,0.51631516,0.0753123,0.34462205,0.06632254,0.2775159,0.055503175,0.14790115,0.04459387,0.1670344,0.04464182,0.058968943,0.029484471,0.14812408,0.044661094,0.01689015,0.01689015,0.031993017,0.02262248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:45:34.460506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.374309,0.4639677,9.2392025,0.38264865,4.3036456,0.26638895,3.7895775,0.22935566,1.9171038,0.16749813,1.8045985,0.14934963,1.1979135,0.12627117,1.0390404,0.10832746,0.58951885,0.086919814,0.51616585,0.07529053,0.30624217,0.062511414,0.24414337,0.05205154,0.10753337,0.03801879,0.11927579,0.037718315,0.08842784,0.036100514,0.09423353,0.035616927,0.050655797,0.029246138,0.047975652,0.027698755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:46:34.460512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.282639,0.46176767,8.324103,0.36294818,4.676276,0.27748594,3.6178827,0.22394133,1.7828712,0.16141358,1.7403343,0.14656258,1.1962206,0.12609273,0.9247925,0.102126256,0.42231804,0.07351614,0.48253623,0.07274508,0.21661498,0.05253685,0.22163486,0.04955906,0.13422675,0.042446226,0.11910723,0.037665013,0.08830288,0.0360495,0.0,0.0,0.016861403,0.016861403,0.015969284,0.015969284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:47:34.460518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.430359,0.46471018,8.479782,0.36627078,4.5925527,0.27494895,3.9077902,0.23270552,1.8992041,0.16657123,1.8755355,0.15212601,1.1161337,0.12178017,1.0936298,0.111041285,0.5117453,0.080914035,0.53720677,0.076743826,0.26750198,0.05837372,0.3101946,0.058621272,0.22811621,0.05532631,0.16669951,0.04455232,0.0735634,0.03289855,0.026877657,0.019005373,0.050568856,0.029195942,0.015964437,0.015964437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:48:34.460524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.168913,0.4594277,9.162572,0.3807835,4.2645054,0.26498348,4.2553906,0.24286798,2.265056,0.18193367,2.1475828,0.16280782,0.9968209,0.11510296,1.285649,0.12041206,0.43510264,0.07461949,0.43865627,0.06935765,0.25483358,0.056982517,0.321361,0.05967524,0.16106732,0.04649613,0.15483479,0.042943444,0.08830025,0.036048427,0.10754007,0.03802116,0.0,0.0,0.015968809,0.015968809,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:49:34.460531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.588549,0.44744784,9.167319,0.3809808,4.67856,0.27762145,4.1189117,0.23900351,1.9007087,0.16670318,1.5929984,0.14025569,1.0904223,0.12041699,0.98166156,0.105245166,0.5761695,0.08589028,0.52666026,0.07601686,0.36970013,0.068651594,0.25500458,0.05317213,0.2148677,0.053716924,0.16683157,0.044587612,0.02944867,0.020823354,0.08069684,0.032944348,0.016869638,0.016869638,0.015977083,0.015977083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:50:34.460537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.190798,0.45993897,8.056984,0.35711956,4.6773853,0.27755174,4.034688,0.23651761,1.7102083,0.15810882,1.654327,0.14291209,1.3161548,0.13227853,1.0942214,0.11110135,0.42241824,0.07353357,0.6142827,0.08208698,0.29313684,0.061123256,0.35469988,0.06270268,0.10740688,0.037974063,0.17870322,0.046140973,0.07360318,0.032916345,0.080676585,0.032936078,0.016865402,0.016865402,0.015973072,0.015973072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:51:34.460543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.847926,0.45278367,7.9759192,0.3552757,4.9067793,0.2842421,4.172333,0.24048927,1.7536377,0.16008449,1.7526709,0.14708087,0.99684703,0.11510598,1.1954594,0.116113275,0.63987356,0.09049179,0.61413485,0.08206722,0.24209824,0.055541147,0.2659609,0.054289043,0.0939584,0.035512935,0.15483886,0.042944573,0.11773676,0.04162623,0.107542895,0.038022153,0.016861344,0.016861344,0.047907684,0.027659515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:52:34.460549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.624272,0.4481579,8.484829,0.36648878,4.595286,0.27511257,3.8823845,0.23201686,1.8564806,0.16473602,1.9507301,0.15519175,1.1566836,0.1240095,1.0153121,0.107023284,0.62726104,0.08960872,0.37297758,0.06396513,0.29315272,0.061126567,0.21061447,0.048318274,0.16111904,0.04651106,0.13105613,0.03951491,0.058885742,0.029442871,0.08068096,0.032937862,0.0,0.0,0.031947877,0.022590559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:53:34.460555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.528772,0.46678632,8.498512,0.36673784,4.561193,0.2740555,4.0200257,0.23606405,1.7244834,0.15875156,1.6910287,0.14447433,1.2361426,0.12818202,0.9924988,0.10580073,0.4607285,0.07678808,0.5044893,0.07438289,0.33130634,0.064974524,0.14406826,0.039957345,0.09396238,0.03551444,0.10720067,0.035733555,0.08830631,0.036050897,0.13443431,0.04251186,0.016862059,0.016862059,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:54:34.460561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.848244,0.452403,7.5831246,0.34612072,4.3888254,0.26859173,3.9853063,0.23483641,1.7798164,0.161137,1.8852121,0.15241036,1.0614853,0.11867767,1.0695702,0.109735586,0.6771062,0.09300769,0.4707615,0.07179046,0.34344608,0.066096224,0.30975714,0.058538597,0.1741958,0.04831322,0.10701283,0.035670944,0.058767717,0.029383859,0.1610385,0.046487812,0.10099508,0.041231066,0.047825765,0.027612219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:55:34.460567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.154235,0.43737388,8.045333,0.35625333,4.4316726,0.269703,4.0347714,0.23611714,1.8063585,0.16221578,1.5625696,0.13865563,1.059939,0.118504785,1.0455277,0.10841617,0.574064,0.08557641,0.6121916,0.08180755,0.27943727,0.05957623,0.32035255,0.059487972,0.107041255,0.0378448,0.21371388,0.050372846,0.029341053,0.020747257,0.026800651,0.018950922,0.016807992,0.016807992,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:56:34.460573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.064515,0.4566814,8.302242,0.36199498,4.3026996,0.26582167,3.4701293,0.21903262,2.0259695,0.17184049,1.6988325,0.14461423,1.1665663,0.124356374,1.0123506,0.10671111,0.49779236,0.07971057,0.48126897,0.07255403,0.30500624,0.062259138,0.23210543,0.050649557,0.053549696,0.026774848,0.059397213,0.02656324,0.02935699,0.020758526,0.09385323,0.035473187,0.050451364,0.029128108,0.07963672,0.035614625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:57:34.460579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.03578,0.43510625,8.182474,0.35951728,4.223943,0.26348233,4.330734,0.24478754,1.8087769,0.16243295,1.7987448,0.14886518,1.0082902,0.11565881,1.0356702,0.10797608,0.48541418,0.078744575,0.51449156,0.07504631,0.24165529,0.055439524,0.23229,0.050689835,0.10718456,0.037895463,0.15455556,0.042866,0.07345084,0.032848213,0.053673066,0.026836533,0.016830495,0.016830495,0.01594001,0.01594001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:58:34.460585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.619729,0.4475682,7.881719,0.35283422,4.1907396,0.26243427,4.109028,0.23843,1.8232191,0.16307366,1.8109212,0.14936227,1.0480078,0.1179101,0.8779985,0.099413745,0.6258791,0.0894113,0.547288,0.07739821,0.31794226,0.06358845,0.21015047,0.048211824,0.16076408,0.046408594,0.09510356,0.033624187,0.08813401,0.03598056,0.09392041,0.035498578,0.050487477,0.029148957,0.015938746,0.015938746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 09:59:34.460592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.485763,0.44469538,8.16453,0.35907558,4.617182,0.27543798,3.7347937,0.22729231,1.8666332,0.16498862,1.6997361,0.14469115,1.2732946,0.12995508,0.93410873,0.10253175,0.63853484,0.09030246,0.4924687,0.0734129,0.1907303,0.049246352,0.23222889,0.0506765,0.14734,0.04442468,0.16640066,0.044472445,0.073431514,0.03283957,0.093903154,0.035492055,0.0,0.0,0.015935816,0.015935816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 10:00:34.460598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.564277,0.4464222,7.9931445,0.3553386,4.437731,0.27007172,3.7912285,0.22903648,2.0130503,0.17136222,1.7741545,0.1478462,0.94198185,0.11179268,1.0807297,0.11030152,0.47265345,0.07770375,0.43787754,0.06923451,0.3942908,0.07081672,0.3207905,0.0595693,0.053593792,0.026796896,0.118892245,0.03759703,0.04407175,0.025444835,0.013418645,0.013418645,0.06732388,0.03366194,0.03188092,0.022543214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 10:01:34.460604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.255363,0.43969506,7.624558,0.3469294,4.451095,0.2703848,3.816268,0.22971234,1.9096212,0.16684438,1.5390027,0.13765258,1.0473979,0.11784147,1.046235,0.108489506,0.6638116,0.09205411,0.590727,0.08038776,0.38130862,0.06961711,0.24319047,0.05184838,0.14728129,0.04440698,0.15445334,0.042837646,0.08808271,0.035959616,0.10727513,0.037927486,0.050458085,0.02913199,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 10:02:34.460610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.962383,0.4544054,7.8073306,0.3509134,4.0206246,0.25686827,3.8406472,0.23034671,1.7914757,0.16153191,1.8944359,0.152658,1.2319622,0.12774852,1.0453436,0.10839708,0.5101893,0.08066801,0.6230139,0.08252021,0.2412897,0.055355653,0.22089389,0.049393374,0.0802668,0.032768786,0.10683813,0.03561271,0.11734355,0.04148721,0.053591866,0.026795933,0.016805032,0.016805032,0.03183179,0.022508476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 10:03:34.460616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.8463745,0.45193228,7.805176,0.35081658,3.6257665,0.24389546,3.5771694,0.2222745,1.8201028,0.16279495,1.5495652,0.13804623,1.0594599,0.11845122,0.9888693,0.105413824,0.59930694,0.08741791,0.5026444,0.07411087,0.24122311,0.05534038,0.19874963,0.046845738,0.1337411,0.042292647,0.17801441,0.045963123,0.04399169,0.025398614,0.06697135,0.029950496,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 10:04:34.460622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.753735,0.4500298,8.342463,0.36271578,4.6107864,0.27505645,3.8401275,0.23031554,1.8640475,0.16476008,1.6358824,0.14184898,1.0066285,0.11546821,1.0227246,0.10721067,0.53562623,0.082648925,0.426215,0.068249024,0.2539548,0.05678602,0.220864,0.04938669,0.1605119,0.04633579,0.09495438,0.03357144,0.102661714,0.038802482,0.026792306,0.018945022,0.016802758,0.016802758,0.031827483,0.02250543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 10:05:34.460628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.280298,0.43995613,8.182685,0.35917997,3.871422,0.2520081,3.949633,0.23354669,2.0674033,0.17349263,1.7953252,0.14858216,1.2182413,0.12701043,0.9101065,0.10112294,0.5864895,0.08647316,0.49166182,0.07329261,0.21580683,0.052340843,0.15456559,0.04130939,0.16047119,0.04632404,0.13052915,0.03935602,0.05864896,0.02932448,0.026785512,0.018940218,0.033596996,0.023756662,0.04772912,0.02755642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
