Epoch,PH_0,PHC_0,PH_1,PHC_1,PH_2,PHC_2,PH_3,PHC_3,PH_4,PHC_4,PH_5,PHC_5,PH_6,PHC_6,PH_7,PHC_7,PH_8,PHC_8,PH_9,PHC_9
2021-05-29 19:56:17.165,0.0508,242,0.0236,166,0.00782,59,0.00338,29,0.00144,16,0.000355,5,0.000844,16,0.000721,18,0.000374,11,6.61e-05,1
2021-05-29 19:57:17.118,0.052,250,0.0224,159,0.00763,58,0.003,26,0.00169,19,0.000916,13,0.000576,11,0.00111,28,0.000473,14,6.56e-05,1
2021-05-29 19:58:17.071,0.0582,278,0.023,162,0.00715,54,0.00372,32,0.00162,18,0.000638,9,0.000738,14,0.00068,17,0.00051,15,0.0,0
2021-05-29 19:59:17.025,0.0512,240,0.0218,151,0.00607,45,0.00379,32,0.0011,12,0.000939,13,0.000537,10,0.000815,20,0.000381,11,0.000202,3
2021-05-29 20:00:16.978,0.0441,212,0.0227,161,0.00696,53,0.00335,29,0.00116,13,0.00127,18,0.000523,10,0.000953,24,0.000169,5,0.000197,3
2021-05-29 20:01:16.931,0.0481,227,0.0223,155,0.0071,53,0.00282,24,0.00163,18,0.000646,9,0.000906,17,0.00105,26,0.000412,12,0.000134,2
2021-05-29 20:02:16.884,0.051,240,0.0213,148,0.00779,58,0.00201,17,0.00109,12,0.00072,10,0.000589,11,0.000975,24,0.00038,11,0.000335,5
2021-05-29 20:03:16.837,0.0523,249,0.0204,143,0.00623,47,0.00221,19,0.00108,12,0.000639,9,0.000581,11,0.00108,27,0.000374,11,6.61e-05,1
2021-05-29 20:04:16.790,0.0587,280,0.0222,156,0.00821,62,0.00291,25,0.0018,20,0.000567,8,0.000791,15,0.0008,20,0.000374,11,0.000132,2
2021-05-29 20:05:16.743,0.0515,239,0.0228,156,0.00694,51,0.00311,26,0.00166,18,0.000802,11,0.000813,15,0.000576,14,0.000349,10,6.78e-05,1
2021-05-29 20:06:16.696,0.0456,213,0.0228,157,0.00798,59,0.00226,19,0.00238,26,0.000725,10,0.000592,11,0.00106,26,0.000312,9,0.000202,3
2021-05-29 20:07:16.649,0.0486,228,0.0217,150,0.00714,53,0.00308,26,0.00137,15,0.000867,12,0.000698,13,0.000937,23,0.000242,7,0.000202,3
2021-05-29 20:08:16.603,0.0495,233,0.0218,151,0.00873,65,0.0026,22,0.001,11,0.000504,7,0.000642,12,0.00114,28,0.000379,11,0.0,0
2021-05-29 20:09:16.556,0.0531,255,0.0232,164,0.0071,54,0.00393,34,0.00134,15,0.000634,9,0.000786,15,0.000994,25,0.00027,8,0.000131,2
2021-05-29 20:10:16.509,0.0487,233,0.0217,153,0.00647,49,0.00267,23,0.0017,19,0.000495,7,0.000631,12,0.00108,27,0.000542,16,0.0,0
2021-05-29 20:11:16.462,0.0535,252,0.0246,171,0.0067,50,0.0033,28,0.00155,17,0.00079,11,0.000747,14,0.000851,21,0.000482,14,0.000267,4
2021-05-29 20:12:16.415,0.053,249,0.0253,175,0.00511,38,0.00354,30,0.000638,7,0.000576,8,0.00091,17,0.0011,27,0.000276,8,6.7e-05,1
2021-05-29 20:13:16.368,0.0548,257,0.0214,148,0.00782,58,0.00414,35,0.00128,14,0.000505,7,0.000751,14,0.000978,24,0.000415,12,0.000202,3
2021-05-29 20:14:16.321,0.0484,230,0.0217,152,0.00664,50,0.00292,25,0.00207,23,0.000427,6,0.000952,18,0.000843,21,0.000307,9,6.63e-05,1
2021-05-29 20:15:16.274,0.0486,226,0.0198,136,0.00584,43,0.00394,33,0.00166,18,0.000874,12,0.000649,12,0.000904,22,0.000454,13,0.000136,2
2021-05-29 20:16:16.228,0.0464,220,0.0199,139,0.00533,40,0.00246,21,0.00199,22,0.001,14,0.000478,9,0.000967,24,0.000376,11,0.0,0
2021-05-29 20:17:16.181,0.0517,251,0.0247,177,0.0082,63,0.00423,37,0.00168,19,0.000767,11,0.000414,8,0.000944,24,0.000267,8,0.0,0
2021-05-29 20:18:16.134,0.0541,255,0.019,132,0.00456,34,0.00224,19,0.00136,15,0.000646,9,0.00048,9,0.00109,27,0.000275,8,6.68e-05,1
2021-05-29 20:19:16.087,0.052,243,0.0206,142,0.00649,48,0.00261,22,0.00138,15,0.000507,7,0.000646,12,0.000981,24,0.000382,11,0.000202,3
2021-05-29 20:20:16.040,0.0496,232,0.0228,157,0.00648,48,0.00285,24,0.00119,13,0.000217,3,0.000592,11,0.00102,25,0.000277,8,6.74e-05,1
2021-05-29 20:21:15.993,0.0503,239,0.0207,145,0.00612,46,0.00316,27,0.0018,20,0.000927,13,0.000583,11,0.000925,23,0.000546,16,0.0,0
2021-05-29 20:22:15.946,0.0509,244,0.0202,143,0.00818,62,0.00359,31,0.000895,10,0.000848,12,0.000473,9,0.00116,29,0.000102,3,6.58e-05,1
2021-05-29 20:23:15.899,0.0464,217,0.0178,123,0.00676,50,0.00285,24,0.00156,17,0.000724,10,0.000753,14,0.000939,23,0.000277,8,6.74e-05,1
2021-05-29 20:24:15.853,0.048,224,0.0212,146,0.00623,46,0.00357,30,0.00101,11,0.000363,5,0.000809,15,0.0009,22,0.000348,10,0.00027,4
2021-05-29 20:25:15.806,0.0517,244,0.0158,110,0.00576,43,0.00212,18,0.00118,13,0.000933,13,0.000587,11,0.00101,25,0.000344,10,6.68e-05,1
2021-05-29 20:26:15.759,0.0482,230,0.022,155,0.00623,47,0.00372,32,0.00126,14,0.000852,12,0.000897,17,0.000841,21,0.000204,6,6.61e-05,1
2021-05-29 20:27:15.712,0.0459,215,0.0208,144,0.00998,74,0.00272,23,0.00101,11,0.000578,8,0.000376,7,0.00122,30,0.000415,12,0.000269,4
2021-05-29 20:28:15.665,0.0492,234,0.0252,177,0.00558,42,0.00339,29,0.000721,8,0.000427,6,0.000582,11,0.000723,18,0.000409,12,0.000265,4
2021-05-29 20:29:15.618,0.0466,217,0.0237,163,0.00651,48,0.00334,28,0.00156,17,0.000363,5,0.000756,14,0.000984,24,0.000662,19,6.76e-05,1
2021-05-29 20:30:15.571,0.0498,237,0.0214,150,0.00731,55,0.00268,23,0.00198,22,0.000997,14,0.000794,15,0.00104,26,0.000409,12,0.000133,2
2021-05-29 20:31:15.524,0.0516,242,0.0237,164,0.00795,59,0.00355,30,0.000731,8,0.000939,13,0.000376,7,0.000855,21,0.000311,9,0.000269,4
2021-05-29 20:32:15.478,0.0481,230,0.0207,146,0.00661,50,0.00255,22,0.00134,15,0.000354,5,0.00105,20,0.00144,36,0.000237,7,0.000132,2
2021-05-29 20:33:15.431,0.0478,226,0.0229,160,0.00735,55,0.00235,20,0.000997,11,0.000644,9,0.000638,12,0.00121,30,0.00024,7,0.000267,4
2021-05-29 20:34:15.384,0.0498,236,0.0225,157,0.00547,41,0.00246,21,0.000814,9,0.0005,7,0.000743,14,0.000927,23,0.000205,6,0.000133,2
2021-05-29 20:35:15.337,0.0451,211,0.0183,126,0.00607,45,0.00308,26,0.00146,16,0.000796,11,0.00043,8,0.00114,28,0.000208,6,6.73e-05,1
2021-05-29 20:36:15.290,0.0471,219,0.0211,145,0.00625,46,0.00334,28,0.000921,10,0.000873,12,0.000703,13,0.00111,27,0.000209,6,6.77e-05,1
2021-05-29 20:37:15.243,0.0517,244,0.0221,154,0.00697,52,0.00341,29,0.00173,19,0.000646,9,0.000533,10,0.000607,15,0.000344,10,0.000134,2
2021-05-29 20:38:15.196,0.0452,210,0.0216,148,0.00489,36,0.00227,19,0.00166,18,0.00051,7,0.000758,14,0.000822,20,0.000384,11,0.0,0
2021-05-29 20:39:15.149,0.0523,246,0.0223,155,0.00698,52,0.00295,25,0.000911,10,0.000432,6,0.000535,10,0.000974,24,0.000345,10,6.7e-05,1
2021-05-29 20:40:15.103,0.0474,226,0.0217,153,0.00728,55,0.00279,24,0.00108,12,0.000638,9,0.00058,11,0.00088,22,0.000476,14,0.000132,2
2021-05-29 20:41:15.056,0.0455,215,0.0221,154,0.00669,50,0.00282,24,0.00118,13,0.000502,7,0.000373,7,0.00089,22,0.000103,3,0.000133,2
2021-05-29 20:42:15.009,0.0485,232,0.0193,136,0.00687,52,0.00232,20,0.00108,12,0.000779,11,0.000526,10,0.000919,23,0.000407,12,0.000198,3
2021-05-29 20:43:14.962,0.0481,225,0.0197,136,0.00662,49,0.00309,26,0.00137,15,0.000362,5,0.000431,8,0.000899,22,0.000243,7,0.000135,2
2021-05-29 20:44:14.915,0.0535,250,0.0174,120,0.00541,40,0.00273,23,0.000917,10,0.000362,5,0.000646,12,0.000858,21,0.000278,8,0.000202,3
2021-05-29 20:45:14.868,0.0522,247,0.0186,130,0.00587,44,0.0034,29,0.000905,10,0.000787,11,0.000691,13,0.00105,26,0.000411,12,0.000333,5
2021-05-29 20:46:14.821,0.0515,243,0.0221,154,0.00683,51,0.00318,27,0.00173,19,0.000574,8,0.000533,10,0.000729,18,0.000344,10,0.000134,2
2021-05-29 20:47:14.774,0.0462,220,0.0202,142,0.0065,49,0.00315,27,0.00135,15,0.000356,5,0.000423,8,0.0012,30,0.000477,14,0.000199,3
2021-05-29 20:48:14.728,0.0417,197,0.0233,162,0.00615,46,0.00235,20,0.00154,17,0.000573,8,0.00032,6,0.00105,26,0.000515,15,0.0002,3
2021-05-29 20:49:14.681,0.0465,216,0.0213,146,0.00694,51,0.00323,27,0.000738,8,0.000583,8,0.000433,8,0.00119,29,0.000349,10,6.78e-05,1
2021-05-29 20:50:14.634,0.0472,226,0.0208,147,0.00672,51,0.00232,20,0.000894,10,0.000212,3,0.000735,14,0.000757,19,0.000339,10,0.000132,2
2021-05-29 20:51:14.587,0.0467,223,0.018,127,0.00503,38,0.00325,28,0.00135,15,0.000638,9,0.000369,7,0.00108,27,0.000509,15,6.6e-05,1
2021-05-29 20:52:14.540,0.0466,216,0.0203,139,0.00587,43,0.00336,28,0.000925,10,0.000585,8,0.000923,17,0.00103,25,0.000385,11,0.000272,4
2021-05-29 20:53:14.493,0.0422,202,0.0193,136,0.00634,48,0.00313,27,0.00116,13,0.000637,9,0.000578,11,0.00152,38,0.000305,9,0.000132,2
2021-05-29 20:54:14.446,0.0457,214,0.0183,126,0.00608,45,0.00261,22,0.00101,11,0.000651,9,0.000484,9,0.00098,24,0.00052,15,0.000135,2
2021-05-29 20:55:14.399,0.0475,229,0.0198,141,0.0059,45,0.00369,32,0.000889,10,0.000211,3,0.000574,11,0.000991,25,0.000236,7,6.54e-05,1
2021-05-29 20:56:14.353,0.0466,216,0.0186,127,0.00667,49,0.00251,21,0.000924,10,0.000876,12,0.000759,14,0.00107,26,0.00049,14,0.0,0
2021-05-29 20:57:14.306,0.044,209,0.0221,155,0.00466,35,0.00269,23,0.00172,19,0.000998,14,0.000318,6,0.000925,23,0.000308,9,0.000199,3
2021-05-29 20:58:14.259,0.0517,245,0.0205,143,0.00693,52,0.00269,23,0.00109,12,0.0005,7,0.000478,9,0.000564,14,0.000479,14,0.000133,2
2021-05-29 20:59:14.212,0.0394,184,0.0202,139,0.00718,53,0.0025,21,0.0011,12,0.000363,5,0.000647,12,0.000901,22,0.000243,7,0.000203,3
2021-05-29 21:00:14.165,0.0431,208,0.0191,136,0.00786,60,0.00242,21,0.00142,16,0.000562,8,0.000417,8,0.00143,36,0.000505,15,0.000196,3
2021-05-29 21:01:14.118,0.0447,210,0.0217,150,0.00726,54,0.00272,23,0.00137,15,0.000577,8,0.000589,11,0.000894,22,0.000311,9,0.000134,2
2021-05-29 21:02:14.071,0.0504,236,0.021,145,0.00485,36,0.00344,29,0.00146,16,0.00065,9,0.000376,7,0.000938,23,0.000415,12,6.73e-05,1
2021-05-29 21:03:14.024,0.0445,209,0.0202,140,0.00578,43,0.00236,20,0.00146,16,0.00072,10,0.000321,6,0.000813,20,0.000242,7,0.000268,4
2021-05-29 21:04:13.978,0.0474,223,0.02,139,0.00496,37,0.00271,23,0.00146,16,0.000719,10,0.000374,7,0.00105,26,0.00031,9,0.000134,2
2021-05-29 21:05:13.931,0.0473,227,0.0199,141,0.00659,50,0.00313,27,0.000983,11,0.000706,10,0.000315,6,0.00139,35,0.000372,11,0.000131,2
2021-05-29 21:06:13.884,0.0482,227,0.0183,127,0.00684,51,0.00377,32,0.00182,20,0.000431,6,0.000587,11,0.00101,25,0.00031,9,0.000201,3
2021-05-29 21:07:13.837,0.0527,248,0.0218,151,0.00726,54,0.00177,15,0.00109,12,0.000504,7,0.000589,11,0.00126,31,0.000276,8,6.7e-05,1
2021-05-29 21:08:13.790,0.0462,220,0.0198,139,0.00809,61,0.0021,18,0.00135,15,0.000853,12,0.000423,8,0.00104,26,0.00034,10,0.0,0
2021-05-29 21:09:13.743,0.0424,201,0.021,147,0.00666,50,0.0034,29,0.00136,15,0.000857,12,0.000478,9,0.000927,23,0.000616,18,0.0,0
2021-05-29 21:10:13.696,0.0444,209,0.0195,135,0.00551,41,0.00271,23,0.00137,15,0.000504,7,0.000535,10,0.0011,27,0.000517,15,6.7e-05,1
2021-05-29 21:11:13.649,0.0484,233,0.0205,146,0.00459,35,0.00357,31,0.00125,14,0.000632,9,0.000574,11,0.00119,30,0.000438,13,0.000131,2
2021-05-29 21:12:13.603,0.0433,206,0.0184,129,0.00664,50,0.00268,23,0.0018,20,0.000285,4,0.000529,10,0.00124,31,0.000341,10,0.000132,2
2021-05-29 21:13:13.556,0.0377,179,0.0213,149,0.00864,65,0.00386,33,0.00135,15,0.00057,8,0.00053,10,0.00161,40,0.000273,8,0.000199,3
2021-05-29 21:14:13.509,0.0461,220,0.0234,165,0.00689,52,0.00268,23,0.000988,11,0.000638,9,0.000527,10,0.00092,23,0.00034,10,0.000132,2
2021-05-29 21:15:13.462,0.0438,206,0.018,125,0.00605,45,0.00307,26,0.00109,12,0.000576,8,0.000589,11,0.0011,27,0.00031,9,0.000134,2
2021-05-29 21:16:13.415,0.0447,212,0.0233,163,0.00625,47,0.00351,30,0.000903,10,0.00057,8,0.000848,16,0.00113,28,0.000171,5,0.000133,2
2021-05-29 21:17:13.368,0.0396,190,0.0213,151,0.00671,51,0.00231,20,0.00161,18,0.000564,8,0.000891,17,0.000835,21,0.000372,11,0.0,0
2021-05-29 21:18:13.321,0.0458,217,0.0207,145,0.00427,32,0.00246,21,0.000995,11,0.000571,8,0.000743,14,0.000927,23,0.00024,7,6.65e-05,1
2021-05-29 21:19:13.274,0.0545,257,0.0208,145,0.00536,40,0.00271,23,0.000908,10,0.000502,7,0.000586,11,0.000647,16,0.000378,11,6.68e-05,1
2021-05-29 21:20:13.228,0.0537,252,0.0198,137,0.00498,37,0.00166,14,0.00155,17,0.000721,10,0.000965,18,0.000773,19,0.00038,11,0.000134,2
2021-05-29 21:21:13.181,0.0518,246,0.0186,130,0.00546,41,0.00316,27,0.00126,14,0.000928,13,0.000636,12,0.000966,24,0.00041,12,0.000332,5
2021-05-29 21:22:13.134,0.0502,233,0.0197,135,0.00653,48,0.00347,29,0.0012,13,0.000583,8,0.000542,10,0.000987,24,0.000244,7,6.78e-05,1
2021-05-29 21:23:13.087,0.0505,238,0.0204,142,0.00536,40,0.0033,28,0.00109,12,0.000503,7,0.000747,14,0.000891,22,0.000447,13,6.69e-05,1
2021-05-29 21:24:13.040,0.0471,218,0.0198,135,0.00682,50,0.003,25,0.000648,7,0.000804,11,0.000761,14,0.00157,38,0.00035,10,0.000272,4
2021-05-29 21:25:12.993,0.0437,204,0.0212,146,0.00786,58,0.00286,24,0.00193,21,0.000726,10,0.000863,16,0.000942,23,0.000278,8,0.000135,2
2021-05-29 21:26:12.946,0.0418,195,0.0199,137,0.0065,48,0.00345,29,0.00129,14,0.00058,8,0.000755,14,0.000655,16,0.000278,8,0.000338,5
2021-05-29 21:27:12.899,0.0429,201,0.0185,128,0.00688,51,0.00332,28,0.000823,9,0.000795,11,0.000376,7,0.000856,21,0.000381,11,0.000269,4
2021-05-29 21:28:12.853,0.0453,213,0.0225,156,0.00537,40,0.0026,22,0.00082,9,0.000432,6,0.000588,11,0.00138,34,0.00031,9,0.000134,2
2021-05-29 21:29:12.806,0.0454,215,0.0202,141,0.006,45,0.00199,17,0.00181,20,0.0005,7,0.000849,16,0.000846,21,0.000513,15,6.65e-05,1
2021-05-29 21:30:12.759,0.0434,207,0.0188,132,0.00756,57,0.00338,29,0.000989,11,0.000142,2,0.001,19,0.00124,31,0.000374,11,0.0,0
2021-05-29 21:31:12.712,0.0477,222,0.0201,138,0.00679,50,0.00274,23,0.00184,20,0.000509,7,0.000594,11,0.000984,24,0.000279,8,0.000135,2
2021-05-29 21:32:12.665,0.0459,218,0.0184,129,0.00652,49,0.00245,21,0.00135,15,0.000712,10,0.000847,16,0.00104,26,0.000239,7,6.63e-05,1
2021-05-29 21:33:12.618,0.0465,217,0.0209,144,0.00555,41,0.00297,25,0.000642,7,0.000653,9,0.000916,17,0.000736,18,0.000278,8,6.75e-05,1
2021-05-29 21:34:12.571,0.046,216,0.0198,137,0.00807,60,0.00272,23,0.000821,9,0.00101,14,0.000643,12,0.0013,32,0.000207,6,6.71e-05,1
2021-05-29 21:35:12.524,0.0426,202,0.02,140,0.00653,49,0.00246,21,0.000994,11,0.000571,8,0.000636,12,0.000805,20,0.000547,16,0.000266,4
2021-05-29 21:36:12.478,0.0491,232,0.0198,138,0.00682,51,0.00294,25,0.00145,16,0.000358,5,0.00048,9,0.000971,24,0.000378,11,0.0,0
2021-05-29 21:37:12.431,0.0457,217,0.0203,142,0.00586,44,0.00234,20,0.00126,14,0.000499,7,0.00053,10,0.00109,27,0.000205,6,6.64e-05,1
2021-05-29 21:38:12.384,0.0468,223,0.0206,145,0.00703,53,0.00315,27,0.00117,13,0.000497,7,0.000317,6,0.000962,24,0.000238,7,0.000265,4
2021-05-29 21:39:12.337,0.0448,210,0.0178,123,0.00633,47,0.00201,17,0.00183,20,0.000794,11,0.00059,11,0.000774,19,0.000381,11,0.0,0
2021-05-29 21:40:12.290,0.042,197,0.0191,132,0.00593,44,0.00261,22,0.0011,12,0.000289,4,0.000698,13,0.000856,21,0.000485,14,6.72e-05,1
2021-05-29 21:41:12.243,0.0471,223,0.0215,150,0.00614,46,0.00375,32,0.00109,12,0.000572,8,0.000319,6,0.000726,18,0.000274,8,0.0,0
2021-05-29 21:42:12.196,0.0455,217,0.0222,156,0.00583,44,0.00244,21,0.00108,12,0.000568,8,0.00058,11,0.000761,19,0.000306,9,0.000132,2
2021-05-29 21:43:12.149,0.0517,247,0.0176,124,0.00661,50,0.00186,16,0.00117,13,0.000567,8,0.000632,12,0.000759,19,0.000305,9,6.59e-05,1
2021-05-29 21:44:12.103,0.0464,224,0.0191,136,0.00498,38,0.00276,24,0.00107,12,0.000491,7,0.000782,15,0.000911,23,0.00037,11,0.0,0
2021-05-29 21:45:12.056,0.0439,209,0.0185,130,0.00623,47,0.00221,19,0.00108,12,0.000497,7,0.000422,8,0.00124,31,0.000136,4,6.61e-05,1
2021-05-29 21:46:12.009,0.0455,214,0.0189,131,0.00524,39,0.00354,30,0.001,11,0.000576,8,0.000428,8,0.000812,20,0.000172,5,0.000268,4
2021-05-29 21:47:11.962,0.0406,189,0.0189,130,0.00529,39,0.00286,24,0.0012,13,0.000654,9,0.00054,10,0.00102,25,0.000592,17,0.0,0
2021-05-29 21:48:11.915,0.0453,213,0.0212,147,0.00659,49,0.00307,26,0.00173,19,0.000649,9,0.000589,11,0.000854,21,0.000242,7,6.71e-05,1
2021-05-29 21:49:11.868,0.0468,223,0.0177,124,0.00517,39,0.00315,27,0.00171,19,0.00064,9,0.000581,11,0.000922,23,0.00034,10,0.000132,2
2021-05-29 21:50:11.821,0.0418,200,0.0194,137,0.00634,48,0.00244,21,0.00108,12,0.000637,9,0.000368,7,0.000879,22,0.000237,7,6.59e-05,1
2021-05-29 21:51:11.774,0.0504,236,0.0198,137,0.00499,37,0.00225,19,0.00156,17,0.000723,10,0.000591,11,0.000857,21,0.000381,11,0.000135,2
2021-05-29 21:52:11.728,0.0437,210,0.0205,145,0.00605,46,0.00323,28,0.00152,17,0.000423,6,0.000523,10,0.00103,26,0.000169,5,6.55e-05,1
2021-05-29 21:53:11.681,0.043,204,0.0179,125,0.00506,38,0.00281,24,0.00126,14,0.0005,7,0.000742,14,0.00101,25,0.000513,15,0.000266,4
2021-05-29 21:54:11.634,0.0468,222,0.0167,117,0.00705,53,0.00269,23,0.00117,13,0.000285,4,0.00053,10,0.00113,28,0.000239,7,0.000133,2
2021-05-29 21:55:11.587,0.0444,209,0.0196,136,0.00617,46,0.00259,22,0.000455,5,0.000503,7,0.000587,11,0.00077,19,0.000379,11,6.69e-05,1
2021-05-29 21:56:11.540,0.0455,212,0.0206,142,0.00691,51,0.00262,22,0.00101,11,0.000581,8,0.000755,14,0.00111,27,0.000348,10,0.000135,2
2021-05-29 21:57:11.494,0.0442,210,0.0193,135,0.00492,37,0.00304,26,0.00126,14,0.000356,5,0.000371,7,0.000724,18,0.000239,7,0.000332,5
2021-05-29 21:58:11.447,0.0455,218,0.0185,131,0.00475,36,0.00255,22,0.000984,11,0.000495,7,0.000473,9,0.000717,18,0.00044,13,6.58e-05,1
2021-05-29 21:59:11.400,0.0453,213,0.0219,152,0.00511,38,0.00343,29,0.00137,15,0.000648,9,0.000589,11,0.000975,24,0.000483,14,0.000268,4
2021-05-29 22:00:11.353,0.0441,206,0.0186,128,0.00623,46,0.00202,17,0.00147,16,0.000363,5,0.000701,13,0.000695,17,0.000313,9,0.000202,3
2021-05-29 22:01:11.306,0.0494,229,0.02,137,0.00559,41,0.0018,15,0.000555,6,0.00073,10,0.000814,15,0.000742,18,0.000525,15,0.000136,2
2021-05-29 22:02:11.259,0.0371,172,0.0186,127,0.00613,45,0.00287,24,0.000647,7,0.000657,9,0.000651,12,0.000906,22,0.00028,8,0.000136,2
2021-05-29 22:03:11.212,0.0471,222,0.0184,128,0.00643,48,0.00235,20,0.00127,14,0.000574,8,0.000534,10,0.00101,25,0.000206,6,0.000134,2
2021-05-29 22:04:11.166,0.0428,201,0.0191,132,0.007,52,0.00248,21,0.00137,15,0.000505,7,0.000375,7,0.00102,25,0.00038,11,0.000134,2
2021-05-29 22:05:11.119,0.0432,203,0.0183,127,0.00457,34,0.00307,26,0.00128,14,0.000432,6,0.00102,19,0.000691,17,0.000207,6,0.000134,2
2021-05-29 22:06:11.072,0.044,212,0.0173,123,0.00498,38,0.00184,16,0.00133,15,0.000843,12,0.000678,13,0.000911,23,0.000471,14,0.0,0
2021-05-29 22:07:11.025,0.0413,188,0.0179,120,0.00527,38,0.00232,19,0.000847,9,0.000595,8,0.000442,8,0.000881,21,0.000499,14,6.92e-05,1
2021-05-29 22:08:10.978,0.0388,182,0.0185,128,0.00606,45,0.00213,18,0.00146,16,0.000794,11,0.000536,10,0.000692,17,0.000346,10,0.000202,3
2021-05-29 22:09:10.931,0.046,216,0.0192,133,0.00632,47,0.00284,24,0.00146,16,0.000577,8,0.000643,12,0.00146,36,0.00038,11,0.000201,3
2021-05-29 22:10:10.884,0.0508,240,0.0188,131,0.00575,43,0.002,17,0.00109,12,0.000287,4,0.000746,14,0.00097,24,0.000378,11,0.0,0
2021-05-29 22:11:10.837,0.047,223,0.0153,107,0.00612,46,0.00257,22,0.00163,18,0.000499,7,0.000689,13,0.000644,16,0.00041,12,0.000199,3
2021-05-29 22:12:10.791,0.0408,195,0.0202,142,0.00437,33,0.00209,18,0.000987,11,0.000425,6,0.000474,9,0.00092,23,0.00034,10,6.6e-05,1
2021-05-29 22:13:10.744,0.0395,186,0.0181,126,0.00429,32,0.00271,23,0.000819,9,0.000288,4,0.000534,10,0.00101,25,0.000379,11,0.000201,3
2021-05-29 22:14:10.697,0.0458,217,0.0189,132,0.00667,50,0.00316,27,0.000814,9,0.000643,9,0.000425,8,0.000766,19,0.000205,6,6.65e-05,1
2021-05-29 22:15:10.650,0.0423,204,0.0202,144,0.00419,32,0.00196,17,0.00124,14,0.000702,10,0.000574,11,0.000792,20,0.000403,12,0.000261,4
2021-05-29 22:16:10.603,0.0431,203,0.0197,137,0.00536,40,0.00212,18,0.000728,8,0.000719,10,0.000854,16,0.000851,21,0.000585,17,0.000201,3
2021-05-29 22:17:10.556,0.043,203,0.0169,118,0.00535,40,0.00282,24,0.00145,16,0.000645,9,0.000692,13,0.000849,21,0.000378,11,0.000267,4
2021-05-29 22:18:10.509,0.0424,206,0.017,122,0.00533,41,0.00251,22,0.000617,7,0.000418,6,0.000777,15,0.00102,26,0.0003,9,6.48e-05,1
2021-05-29 22:19:10.462,0.0402,189,0.016,111,0.00403,30,0.00201,17,0.00164,18,0.000792,11,0.000268,5,0.00142,35,0.00038,11,6.7e-05,1
2021-05-29 22:20:10.416,0.0404,189,0.0172,119,0.00621,46,0.00344,29,0.00146,16,0.000651,9,0.000484,9,0.000449,11,0.000173,5,6.73e-05,1
2021-05-29 22:21:10.369,0.0434,203,0.021,145,0.00594,44,0.00249,21,0.000824,9,0.000362,5,0.000914,17,0.000898,22,0.000381,11,6.74e-05,1
2021-05-29 22:22:10.322,0.035,166,0.0179,125,0.0068,51,0.00269,23,0.000994,11,0.000214,3,0.000849,16,0.00113,28,0.000274,8,0.000199,3
2021-05-29 22:23:10.275,0.0377,176,0.0189,130,0.00406,30,0.00119,10,0.00119,13,0.000362,5,0.000646,12,0.000613,15,0.000278,8,0.0,0
2021-05-29 22:24:10.228,0.0451,215,0.0181,127,0.00504,38,0.00221,19,0.00063,7,0.000284,4,0.000581,11,0.000762,19,0.000272,8,0.000331,5
2021-05-29 22:25:10.181,0.0395,186,0.0174,121,0.00591,44,0.00248,21,0.00109,12,0.000647,9,0.00112,21,0.000771,19,0.000414,12,6.69e-05,1
2021-05-29 22:26:10.134,0.0439,205,0.018,124,0.00406,30,0.00214,18,0.00138,15,0.00058,8,0.000755,14,0.000491,12,0.000417,12,0.000135,2
2021-05-29 22:27:10.087,0.0397,185,0.0173,119,0.00529,39,0.0031,26,0.000919,10,0.000436,6,0.000594,11,0.000696,17,0.000139,4,6.76e-05,1
2021-05-29 22:28:10.041,0.042,199,0.0184,129,0.00533,40,0.00304,26,0.000903,10,0.000357,5,0.000743,14,0.000765,19,0.000342,10,0.000266,4
2021-05-29 22:29:09.994,0.0357,171,0.0171,121,0.0062,47,0.0022,19,0.000984,11,0.000707,10,0.000578,11,0.000838,21,0.000305,9,6.58e-05,1
2021-05-29 22:30:09.947,0.0374,177,0.0186,130,0.00507,38,0.00223,19,0.00136,15,0.000786,11,0.000531,10,0.000726,18,0.000274,8,0.000133,2
2021-05-29 22:31:09.900,0.0385,183,0.0174,122,0.00612,46,0.00292,25,0.00108,12,0.000285,4,0.000582,11,0.000442,11,0.000239,7,6.63e-05,1
2021-05-29 22:32:09.853,0.0428,201,0.0188,130,0.00632,47,0.00189,16,0.00128,14,0.000649,9,0.000482,9,0.00102,25,0.00038,11,0.000134,2
2021-05-29 22:33:09.806,0.0391,182,0.0163,112,0.00557,41,0.00239,20,0.000921,10,0.000218,3,0.000595,11,0.000903,22,0.000349,10,0.000135,2
2021-05-29 22:34:09.759,0.0429,205,0.0184,130,0.00542,41,0.00244,21,0.00108,12,0.000566,8,0.000579,11,0.00104,26,0.000271,8,0.000132,2
2021-05-29 22:35:09.712,0.0368,174,0.0184,128,0.00548,41,0.00176,15,0.000816,9,0.000645,9,0.000639,12,0.00121,30,0.000309,9,0.000267,4
2021-05-29 22:36:09.666,0.0411,195,0.0205,143,0.006,45,0.00258,22,0.000994,11,0.0005,7,0.000849,16,0.00125,31,0.000445,13,0.000266,4
2021-05-29 22:37:09.619,0.046,217,0.0167,116,0.00375,28,0.002,17,0.00118,13,0.000646,9,0.000746,14,0.000688,17,0.000412,12,0.000267,4
