,PSP,PSP,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long
2021-05-29 16:15:00,400,60.9209586947947,3.130930111118083,0.6921845481704768,104.10015071733868,4.5117498317558615,37.10015071733868,no,400,0.2555734544034544,-0.9200862435041056,1.0042045341859522,63.15021591470089,6.571797183940766,-3.849784085299113,no,400,-50.32582818020455,-6.181230457597324,0.9635729124275532,9.534493257533143,6.254744068266919,-57.46550674246686,no,400,-98.63247712299938,-0.9636934096821407,0.9512963547618886,-39.068000558425524,6.223831538545963,-106.06800055842552,no
2021-05-29 16:30:00,400,60.91894664286196,3.1312405476658376,0.6922779952095656,104.10398956430372,4.512361186227348,37.10398956430372,no,400,0.25557015286076196,-0.9188206549929676,1.0042067294308006,63.1503818643594,6.571814868826542,-3.849618135640597,no,400,-50.32485735480509,-6.1804781756494265,0.9635719233414697,9.535520836116689,6.2547499983493715,-57.46447916388331,no,400,-98.63323724308844,-0.963972689539902,0.9513007411847537,-39.06849149550612,6.223859665204593,-106.06849149550612,no
2021-05-29 16:45:00,400,60.91693249694921,3.131550841081099,0.6923713883853946,104.10782293613556,4.512972187405567,37.10782293613556,no,400,0.2555667996387309,-0.9175550468224075,1.0042089243046008,63.150547696787285,6.571832546862923,-3.849452303212715,no,400,-50.323886505262806,-6.179725670969716,0.9635709341902838,9.536548455388129,6.254755930160578,-57.46345154461187,no,400,-98.63399741320893,-0.9642519422467891,0.9513051164067452,-39.06898318876978,6.223887718078131,-106.06898318876978,no
2021-05-29 17:00:00,400,60.9149162599992,3.1318609914881725,0.6924647277107271,104.11165083658067,4.513582835374499,37.111650836580665,no,400,0.25556340233675723,-0.9162894205079537,1.0042111186913665,63.15071341224622,6.571850217283211,-3.849286587753781,no,400,-50.32291563072516,-6.178972943583995,0.9635699449740037,9.537576116183459,6.254761863698858,-57.46242388381654,no,400,-98.63475763228786,-0.9645311678029758,0.9513094804278532,-39.0694756371434,6.22391569716664,-106.0694756371434,no
2021-05-29 17:15:00,400,60.91289793494702,3.132170999011147,0.6925580131983036,104.11547326937634,4.514193130217993,37.11547326937634,no,400,0.25555997022899085,-0.9150237759843491,1.0042133124512744,63.15087901121168,6.571867879168032,-3.8491209887883215,no,400,-50.32194473034559,-6.178219993519348,0.9635689556927458,9.538603819339585,6.254767798963174,-57.461396180660415,no,400,-98.63551789925691,-0.9648103662086177,0.9513138332480707,-39.06996883955827,6.22394360247013,-106.06996883955827,no
2021-05-29 17:30:00,400,60.91087752207085,3.1324808637739516,0.692651244860857,104.11929023560258,4.514803072019819,37.11929023560258,no,400,0.25555649245795403,-0.9137581114749498,1.0042155058099262,63.151044497062855,6.571885534004964,-3.8489555029371445,no,400,-50.32097380593024,-6.177466820801443,0.9635679663464437,9.539631563029388,6.254773735951349,-57.46036843697061,no,400,-98.63627821570287,-0.9650895374638757,0.9513181748673872,-39.07046279760118,6.223971433988573,-106.07046279760118,no
2021-05-29 17:45:00,400,60.90885502430823,3.132790585900482,0.6927444227111303,104.12310173899934,4.515412660863796,37.12310173899934,no,400,0.25555299647694024,-0.9124924241066019,1.0042176984350846,63.15120987641539,6.57190317961671,-3.8487901235846067,no,400,-50.3200028566273,-6.176713425456719,0.963566976935187,9.540659348093243,6.254779674662157,-57.45934065190676,no,400,-98.63703858055226,-0.965368681568931,0.9513225052857962,-39.07095751019813,6.223999191722098,-106.07095751019813,no
2021-05-29 18:00:00,400,60.90683044458627,3.1331001655143185,0.692837546761812,104.1269077832927,4.516021896833435,37.126907783292694,no,400,0.2555494576889538,-0.9112267186715848,1.0042198905684532,63.15137513976152,6.571920817579906,-3.8486248602384805,no,400,-50.31903188158765,-6.17595980751169,0.9635659874589337,9.541687175360607,6.254785615093587,-57.45831282463939,no,400,-98.6377989927368,-0.9656477985239074,0.9513268245032868,-39.071452976280796,6.22402687567064,-106.0714529762808,no
2021-05-29 18:15:00,400,60.90480378317741,3.1334096027389755,0.6929306170256085,104.13070836955521,4.516630780012332,37.13070836955521,no,400,0.25554586271928764,-0.9099609958013318,1.0042220823694783,63.151540283741795,6.571938448941069,-3.848459716258205,no,400,-50.31806088262175,-6.175205966992763,0.9635649979178698,9.54271504301579,6.254791557245039,-57.45728495698421,no,400,-98.63855945384324,-0.9659268883289899,0.9513311325198515,-39.071949197435515,6.224054485834277,-106.07194919743552,no
2021-05-29 18:30:00,400,60.90277504301226,3.1337188976978565,0.6930236335152233,104.13450350151743,4.517239310484073,37.13450350151743,no,400,0.25554226501894606,-0.9086952519709137,1.0042242733126057,63.15170532882131,6.57195607025351,-3.8482946711786923,no,400,-50.3170898588744,-6.174451903926259,0.9635640083119118,9.543742951891772,6.254797501114231,-57.45625704810823,no,400,-98.63931996279814,-0.9662059509843268,0.9513354293354818,-39.072446172588684,6.224082022213028,-106.07244617258868,no
2021-05-29 18:45:00,400,60.90074422701226,3.134028050514124,0.6931165962433189,104.1382931828981,4.51784748833197,37.138293182898096,no,400,0.25553858907147703,-0.9074294877863486,1.0042264640444232,63.15187024015158,6.5719736857665945,-3.848129759848419,no,400,-50.316118809498676,-6.173697618338225,0.9635630186411299,9.544770902822904,6.254803446699854,-57.455229097177096,no,400,-98.64008051853307,-0.9664849864900577,0.9513397149501682,-39.07294390067159,6.224109484806929,-106.07294390067159,no
2021-05-29 19:00:00,400,60.898711335443046,3.134337061310811,0.6932095052225613,104.14207741476046,4.518455313639342,37.142077414760465,no,400,0.255534913193982,-0.9061637065251996,1.0042286539299534,63.152035056013204,6.571991291296941,-3.8479649439867956,no,400,-50.31514773630096,-6.17294311025538,0.963562028905551,9.545798893987524,6.2548093940002945,-57.454201106012476,no,400,-98.64084112263447,-0.9667639948463287,0.9513439893639031,-39.07344238327039,6.224136873615954,-106.07344238327039,no
2021-05-29 19:15:00,400,60.89667637122656,3.1346459302108616,0.6933023604656129,104.14585620082377,4.51906278648955,37.14585620082377,no,400,0.255531162063441,-0.9048979064833788,1.0042308435829252,63.15219973973992,6.572008890883759,-3.8478002602600796,no,400,-50.31417663843058,-6.172188379703635,0.9635610391052247,9.54682692622248,6.254815343014127,-57.45317307377752,no,400,-98.6416017740305,-0.96704297605331,0.9513482525766768,-39.07394161931313,6.2241641886401675,-106.07394161931313,no
2021-05-29 19:30:00,400,60.89463933728134,3.1349546573369818,0.6933951619851051,104.14962954480198,4.5196699069656425,37.14962954480198,no,400,0.2555273681916776,-0.9036320888096723,1.004233032740329,63.152364307264165,6.572026482794691,-3.8476356927358353,no,400,-50.313205515036714,-6.171433426710033,0.9635600492401941,9.547855000364223,6.254821293739797,-57.45214499963578,no,400,-98.64236247164911,-0.9673219301111261,0.9513525045884824,-39.074441607727294,6.224191429879649,-106.0744416077273,no
2021-05-29 19:45:00,400,60.892600233865046,3.135263242811775,0.6934879097936705,104.15339744774819,4.520276675150773,37.15339744774819,no,400,0.2555235725789647,-0.9023662469606771,1.004235221008471,63.15252877496954,6.572044064457558,-3.8474712250304606,no,400,-50.31223436792601,-6.170678251300202,0.9635590593104231,9.548883114586943,6.254827246175373,-57.45111688541306,no,400,-98.64312321707803,-0.9676008570199505,0.95135674539931,-39.074942350100514,6.224218597334372,-106.07494235010051,no
2021-05-29 20:00:00,400,60.89055906389217,3.135571686757666,0.6935806039039226,104.15715991337117,4.520883091127927,37.157159913371174,no,400,0.25551973172304493,-0.9011003857006665,1.0042374088673836,63.1526931294412,6.572061639016173,-3.8473068705588034,no,400,-50.311263196249286,-6.169922853501325,0.9635580693160365,9.549911269730615,6.254833200319846,-57.450088730269385,no,400,-98.64388400924577,-0.9678797567799049,0.9513609750091515,-39.07544384536095,6.224245691004296,-106.07544384536095,no
2021-05-29 20:15:00,400,60.88851583027684,3.135879989297003,0.6936732443284843,104.1609169453799,4.521489154980167,37.160916945379896,no,400,0.25551581898004866,-0.8998345113497683,1.0042395964309425,63.15285735104631,6.572079207203104,-3.8471426489536924,no,400,-50.31029199915395,-6.169167233339312,0.963557079257037,9.550939466631007,6.254839156171447,-57.44906053336899,no,400,-98.64464484708026,-0.9681586293911338,0.9513651934179984,-39.075946092436254,6.2242727108895615,-106.07594609243625,no
2021-05-29 20:30:00,400,60.88647053327118,3.1361881505519156,0.6937658310799427,104.16466854481908,4.522094866790289,37.16466854481908,no,400,0.25551190401608564,-0.8985686143057838,1.004241783200502,63.15302147830365,6.572096765763787,-3.84697852169635,no,400,-50.309320778446875,-6.168411390840555,0.9635560891334509,9.551967703465948,6.254845113728623,-57.44803229653405,no,400,-98.64540573216686,-0.9684374748537959,0.9513694006258426,-39.07644909291156,6.224299656990121,-106.07644909291156,no
2021-05-29 20:45:00,400,60.884423175781,3.136496170644411,0.6938583641708813,104.16841471538689,4.522700226641102,37.16841471538689,no,400,0.25550793090459384,-0.8973026947679246,1.0042439695981167,63.153185481836196,6.572114317472374,-3.8468145181638036,no,400,-50.30834953327917,-6.167655326032043,0.963555098945308,9.55299598106916,6.254851072989779,-57.44700401893084,no,400,-98.64616666343682,-0.9687162931680252,0.9513735966326755,-39.076952845717926,6.224326529306098,-106.07695284571793,no
2021-05-29 21:00:00,400,60.882373760712625,3.13680404969627,0.6939508436138453,104.17215546077963,4.523305234615141,37.172155460779635,no,400,0.2555039174724362,-0.8960367636641088,1.004246155440458,63.15334936767067,6.572131861095881,-3.846650632329329,no,400,-50.30737826279841,-6.166899038939513,0.9635541086926623,9.554024300279423,6.254857033953461,-57.44597569972058,no,400,-98.64692763981685,-0.9689950843339563,0.9513777814384887,-39.077457349781525,6.224353327837424,-106.07745734978153,no
2021-05-29 21:15:00,400,60.88032228831222,3.1371117878292383,0.694043269421414,104.17589078203558,4.523909890795177,37.17589078203558,no,400,0.25549986735520736,-0.8947708098479695,1.0042483407385583,63.153513140402026,6.572149396734542,-3.8464868595979738,no,400,-50.30640696881278,-6.16614252958962,0.9635531183755739,9.555052659275361,6.25486299661834,-57.44494734072464,no,400,-98.64768866289421,-0.969273848351723,0.9513819550432735,-39.07796260668971,6.224380052584127,-106.07796260668971,no
2021-05-29 21:30:00,400,60.87826876148154,3.1374193851648458,0.6941356416061302,104.17962068284628,4.5245141952637296,37.17962068284628,no,400,0.2554957711518795,-0.8935048391335212,1.0042505255490213,63.153676794049304,6.572166924745717,-3.8463232059506964,no,400,-50.305435650469235,-6.165385798009201,0.9635521279940037,9.556081058890527,6.254868960982325,-57.44391894110947,no,400,-98.64844973159649,-0.9695525852214624,0.9513861174470223,-39.07846861536956,6.224406703546329,-106.07846861536956,no
2021-05-29 21:45:00,400,60.876213183120136,3.137726841824461,0.6942279601805249,104.18334516690035,4.5251181481032665,37.18334516690035,no,400,0.25549166082104724,-0.8922388454462864,1.0042527096833789,63.153840348854935,6.572184443905194,-3.846159651145065,no,400,-50.30446430691768,-6.164628844223994,0.9635511375480694,9.55710949996552,6.254874927044395,-57.44289050003448,no,400,-98.64921084485184,-0.9698312949433042,0.9513902686497258,-39.07897537474901,6.224433280723962,-106.078975374749,no
2021-05-29 22:00:00,400,60.87415555346895,3.1380341579294035,0.6943202251571369,104.18706423522832,4.525721749396272,37.18706423522832,no,400,0.25548750319113384,-0.890972834888846,1.0042548933346893,63.15400378364706,6.5722019554668165,-3.845996216352937,no,400,-50.30349293996284,-6.163871668261048,0.9635501470377282,9.558137980675781,6.254880894802599,-57.44186201932422,no,400,-98.64997200424557,-0.9701099775173891,0.951394408651376,-39.07948288641313,6.224459784117132,-106.07948288641313,no
2021-05-29 22:15:00,400,60.87209587542068,3.138341333600739,0.6944124365484786,104.19077789151073,4.526324999225069,37.190777891510734,no,400,0.2554832922761942,-0.8897068059936192,1.0042570764805507,63.154167091063,6.572219459286732,-3.8458329089369983,no,400,-50.30252154875734,-6.1631142701468224,0.9635491564630982,9.559166501859124,6.254886864255833,-57.440833498140876,no,400,-98.65073320870812,-0.9703886329438389,0.9513985374519652,-39.07999114929197,6.224486213725753,-106.07999114929197,no
2021-05-29 22:30:00,400,60.87003415187012,3.1386483689594034,0.6945045943670476,104.19448613942937,4.526927897671885,37.19448613942937,no,400,0.2554790411491214,-0.8884407617874793,1.0042592592201682,63.15433029034378,6.572236956009436,-3.845669709656221,no,400,-50.30155013244621,-6.1623566499071805,0.9635481658241349,9.56019506435075,6.25489283540211,-57.43980493564925,no,400,-98.65149445716571,-0.9706672612227997,0.9514026550514854,-39.08050016231152,6.224512569549986,-106.08050016231152,no
2021-05-29 22:45:00,400,60.867970383048736,3.1389552641262046,0.6945966986253282,104.19818898000182,4.527530444818866,37.19818898000182,no,400,0.2554747702241065,-0.8871746942320443,1.004261441248892,63.15449338292277,6.572254443651632,-3.845506617077227,no,400,-50.30057869283672,-6.161598807569295,0.9635471751208908,9.56122366632951,6.254898808239886,-57.43877633367049,no,400,-98.65225575120598,-0.970945862354381,0.951406761449927,-39.081009927059256,6.224538851589785,-106.08100992705926,no
2021-05-29 23:00:00,400,60.8659045718473,3.139262019221758,0.6946887493357959,104.20188641690442,4.528132640748117,37.201886416904415,no,400,0.2554704557650787,-0.885908609552267,1.0042636227714226,63.15465635779415,6.5722719235435285,-3.8453436422058473,no,400,-50.299607229078106,-6.160840743159808,0.9635461843534385,9.562252308633845,6.254904782767941,-57.437747691366155,no,400,-98.6530170897546,-0.9712244363386916,0.9514108566472823,-39.081520442460544,6.224565059845228,-106.08152044246054,no
2021-05-29 23:15:00,400,60.86383672115222,3.139568634366673,0.6947807465109435,104.20557845381025,4.52873448554179,37.20557845381025,no,400,0.25546608812878685,-0.8846425063763503,1.0042658038268493,63.15481920780463,6.5722893959452655,-3.8451807921953716,no,400,-50.298635740318105,-6.160082456704269,0.9635451935218061,9.563280992100715,6.2549107589846455,-57.436719007899285,no,400,-98.65377847174176,-0.9715029831758956,0.951414940643544,-39.08203170744508,6.22459119431628,-106.08203170744508,no
2021-05-29 23:30:00,400,60.86176683119064,3.1398751096812227,0.6948726901632075,104.20926509172953,4.529335979281748,37.209265091729534,no,400,0.2554616773268616,-0.8833763839769263,1.0042679844426436,63.1549819447094,6.572306861039037,-3.845018055290602,no,400,-50.297664228364226,-6.159323948229874,0.9635442026260307,9.564309714907893,6.2549167368884975,-57.43569028509211,no,400,-98.65453989875147,-0.9717815028660889,0.951419013438703,-39.08254372359676,6.224617255003007,-106.08254372359676,no
2021-05-29 23:45:00,400,60.859694904842456,3.140181445285622,0.6949645803050296,104.21294633432565,4.529937122049846,37.21294633432565,no,400,0.2554572494005581,-0.8821102459271554,1.0042701643163097,63.15514457542889,6.572324316826927,-3.844855424571108,no,400,-50.29669269236348,-6.1585652177632575,0.9635432116661002,9.565338477890634,6.254922716477604,-57.434661522109366,no,400,-98.65530136971421,-0.9720599954094058,0.9514230750327513,-39.083056489845774,6.224643241905468,-106.08305648984577,no
2021-05-30 00:00:00,400,60.8576209449918,3.140487641299996,0.6950564169488607,104.21662218526671,4.530537913927998,37.216622185266715,no,400,0.25545277641728825,-0.8808440849144956,1.0042723437359176,63.15530709032731,6.572341765220738,-3.8446929096726876,no,400,-50.29572113146526,-6.157806265330348,0.9635422206420905,9.566367281887267,6.2549286977506755,-57.43363271811273,no,400,-98.65606288355588,-0.9723384608059371,0.951427125425681,-39.083570005117735,6.224669155023624,-106.08357000511774,no
2021-05-30 00:15:00,400,60.85554495185732,3.1407936978442277,0.695148200107112,104.22029264555293,4.531138354997866,37.22029264555293,no,400,0.25544826870404747,-0.879577907010914,1.0042745225821852,63.15546949208042,6.5723592054210185,-3.844530507919579,no,400,-50.29474954747445,-6.157047090958277,0.9635412295540393,9.567396125078062,6.254934680706225,-57.43260387492194,no,400,-98.65682444186285,-0.9726168990558431,0.951431164617484,-39.08408427099869,6.224694994357545,-106.08408427099869,no
2021-05-30 00:30:00,400,60.85346692831573,3.1410996150380694,0.6952399297921913,104.22395771884229,4.531738445341082,37.223957718842286,no,400,0.25544371699872553,-0.8783117120423757,1.0042767009200473,63.15563177551397,6.572376637854897,-3.8443682244860327,no,400,-50.293777939539495,-6.156287694673429,0.9635402384019068,9.568425008295208,6.254940665342166,-57.43157499170479,no,400,-98.65758604356245,-0.9728953101592122,0.9514351926081521,-39.08459928641565,6.224720759907267,-106.08459928641565,no
2021-05-30 00:45:00,400,60.85138687724205,3.141405393001167,0.6953316060164996,104.22761740879069,4.532338185039247,37.22761740879069,no,400,0.25543910951847537,-0.8770454982760721,1.0042788788450592,63.15579393489644,6.572394063154666,-3.844206065103563,no,400,-50.29280630680847,-6.1555280765022715,0.9635392471858801,9.569453932385272,6.254946651657975,-57.43054606761473,no,400,-98.65834768758202,-0.9731736941161659,0.9514392093976777,-39.08511505029571,6.2247464516728,-106.08511505029571,no
2021-05-30 01:00:00,400,60.84930479884907,3.1417110318529846,0.6954232287924186,104.2312717163906,4.532937574173838,37.231271716390594,no,400,0.2554344998921779,-0.8757792622488674,1.0042810559643418,63.15595599921408,6.5724114787454475,-3.844044000785921,no,400,-50.29183465108849,-6.154768236471228,0.9635382559058825,9.57048289551932,6.254952639651371,-57.42951710448068,no,400,-98.65910937550751,-0.9734520509268125,0.9514432149860522,-39.08563156422457,6.224772069654213,-106.08563156422457,no
2021-05-30 01:15:00,400,60.8472206960109,3.142016531712915,0.6955147981323445,104.23492064529671,4.533536612826387,37.23492064529671,no,400,0.25542981822291955,-0.8745130141058126,1.0042832328663027,63.156117935354864,6.572428888470855,-3.843882064645136,no,400,-50.2908629715231,-6.154008174606965,0.963537264561942,9.57151189853846,6.254958629320695,-57.42848810146154,no,400,-98.65987110626486,-0.9737303805912902,0.9514472093732682,-39.086148827127715,6.2247976138515035,-106.08614882712772,no
2021-05-30 01:30:00,400,60.84513457159095,3.1423218927000707,0.6956063140486173,104.23856419914942,4.53413530107811,37.23856419914942,no,400,0.25542509091787524,-0.8732467470870637,1.0042854091537252,63.15627974488789,6.572446289735585,-3.8437202551121104,no,400,-50.28989126726583,-6.15324789093638,0.9635362731541405,9.572540942277271,6.254964620664766,-57.42745905772273,no,400,-98.66063287878427,-0.9740086831096573,0.9514511925593163,-39.08666683793524,6.224823084264712,-106.08666683793524,no
2021-05-30 01:45:00,400,60.843046425798825,3.1426271149335316,0.695697776553603,104.2422023789371,4.534733639010366,37.242202378937094,no,400,0.2554203476776666,-0.871980459064915,1.0042875848167216,63.15644145693892,6.572463682479568,-3.8435585430610786,no,400,-50.288919540119764,-6.152487385485666,0.9635352816825319,9.573570024918922,6.254970613682125,-57.42642997508108,no,400,-98.6613946946506,-0.9742869584820534,0.9514551645441902,-39.0871855982316,6.224848480893831,-106.0871855982316,no
2021-05-30 02:00:00,400,60.84095626149876,3.142932198532177,0.6957891856596379,104.24583518830072,4.535331626704321,37.24583518830072,no,400,0.25541555880991573,-0.8707141545322713,1.0042897599748124,63.15660304922911,6.572481067477445,-3.843396950770888,no,400,-50.28794778923401,-6.151726658281509,0.9635342901471077,9.574599147296908,6.254976608370975,-57.42540085270309,no,400,-98.66215655279046,-0.974565206708589,0.9514591253278815,-39.08770510694313,6.224873803739014,-106.08770510694313,no
2021-05-30 02:15:00,400,60.8388640815537,3.1432371436147832,0.6958805413790596,104.24946263088009,4.535929264241143,37.24946263088009,no,400,0.2554107579920458,-0.8694478275407611,1.004291934430583,63.156764543150075,6.57249844344546,-3.843235456849925,no,400,-50.286976013751996,-6.150965709350574,0.9635332985478519,9.575628310249499,6.254982604729377,-57.4243716897505,no,400,-98.66291845213118,-0.9748434277893556,0.9514630749103817,-39.088225362996866,6.224899052800125,-106.08822536299687,no
2021-05-30 02:30:00,400,60.83676988616361,3.1435419502999222,0.6959718437241752,104.2530847076502,4.536526551701807,37.2530847076502,no,400,0.2554058700876314,-0.8681814893314874,1.0042941086631465,63.15692589344937,6.572515813506191,-3.843074106550631,no,400,-50.286004215485775,-6.150204538719568,0.9635323068849379,9.576657511958501,6.254988602756683,-57.4233424880415,no,400,-98.6636803942585,-0.9751216217244545,0.9514670132916839,-39.08874636797822,6.224924228077319,-106.08874636797822,no
2021-05-30 02:45:00,400,60.83467367819004,3.1438466187061147,0.6960630927073115,104.25670142224877,4.53712348916743,37.25670142224877,no,400,0.255400968967986,-0.8669151266709999,1.0042962821757204,63.157087143044144,6.572533174425247,-3.8429128569558557,no,400,-50.28503239357548,-6.149443146414731,0.9635313151582878,9.577686753262071,6.254994602450662,-57.42231324673793,no,400,-98.66444237809799,-0.9753997885139972,0.9514709404717792,-39.08926812081239,6.224949329570583,-106.08926812081239,no
2021-05-30 03:00:00,400,60.83257546048476,3.1441511489516327,0.6961542883407469,104.26031277830073,4.537720076718802,37.26031277830073,no,400,0.2553960238970683,-0.8656487517755775,1.0042984552128145,63.15724827629818,6.572550527780407,-3.8427517237018165,no,400,-50.28406054717442,-6.1486815324631765,0.9635303233679623,9.57871603499325,6.2550006038098465,-57.42128396500675,no,400,-98.6652044025792,-0.9756779281580783,0.9514748564506608,-39.089790620428744,6.224974357279954,-106.08979062042874,no
2021-05-30 03:15:00,400,60.830475233243625,3.144455541154648,0.6962454306367631,104.26391877677533,4.538316314436713,37.26391877677533,no,400,0.25539104425724907,-0.8643823540981566,1.004300627709899,63.15740929877557,6.572567873172694,-3.842590701224431,no,400,-50.28308867808579,-6.147919696891233,0.9635293315140138,9.57974535533532,6.255006606832834,-57.42025464466468,no,400,-98.66596646928684,-0.9759560406567944,0.9514787612283202,-39.09031386841161,6.22499931120546,-106.09031386841161,no
2021-05-30 03:30:00,400,60.82837299932112,3.1447597954332522,0.6963365196076579,104.26751942130139,4.538912202402091,37.26751942130139,no,400,0.2553860193791941,-0.8631159421554061,1.004302799617899,63.15757019651969,6.572585210258628,-3.8424298034803073,no,400,-50.282116785458356,-6.147157639725775,0.9635283395964839,9.580774715125017,6.255012611518174,-57.41922528487498,no,400,-98.66672857714741,-0.9762341260102407,0.9514826548047497,-39.09083786368723,6.225024191347152,-106.09083786368723,no
2021-05-30 03:45:00,400,60.82626876156483,3.1450639119052517,0.6964275552656658,104.27111471549692,4.539507740695434,37.27111471549692,no,400,0.25538093958332253,-0.8618495125761316,1.0043049711471097,63.15773097315953,6.572602540428808,-3.8422690268404693,no,400,-50.28114486843697,-6.146395360992854,0.963527347615416,9.581804115203056,6.255018617864244,-57.418195884796944,no,400,-98.66749072508725,-0.9765121842185361,0.9514865371799418,-39.091362605181644,6.225048997705004,-106.09136260518164,no
2021-05-30 04:00:00,400,60.8241625201657,3.1453678906884064,0.6965185376230446,104.27470466032472,4.540102929397379,37.274704660324716,no,400,0.2553758593980812,-0.8605830590991501,1.0043071419297132,63.157891660220834,6.572619861279703,-3.842108339779166,no,400,-50.28017292882771,-6.145632860720063,0.9635263555707974,9.582833553745502,6.255024625869248,-57.4171664462545,no,400,-98.66825291469075,-0.9767902152817516,0.9514904083538885,-39.09188809447886,6.2250737302791554,-106.09188809447886,no
2021-05-30 04:15:00,400,60.82205427796837,3.1456717319003866,0.6966094666920524,104.27828925940129,4.540697768588587,37.27828925940129,no,400,0.2553707222026366,-0.8593165926057202,1.0043093122514462,63.15805221880959,6.572637174663571,-3.841947781190413,no,400,-50.27920096577736,-6.144870138932934,0.9635253634626572,9.583863031590454,6.255030635531566,-57.416136968409546,no,400,-98.66901514488796,-0.9770682191999661,0.9514942683265821,-39.09241433050869,6.225098389069539,-106.09241433050869,no
2021-05-30 04:30:00,400,60.81994403781623,3.1459754356585545,0.6967003424848935,104.28186851633853,4.541292258349352,37.281868516338534,no,400,0.2553655419588921,-0.8580501096259883,1.0043114820526913,63.15821265921428,6.572654480196576,-3.8417873407857215,no,400,-50.27822897843572,-6.144107195659281,0.9635243712911116,9.584892549578,6.255036646850256,-57.415107450422,no,400,-98.66977741460363,-0.977346195973306,0.9514981170980155,-39.092941312195364,6.2251229740762355,-106.09294131219536,no
2021-05-30 04:45:00,400,60.817831799895096,3.146279002080323,0.6967911650138047,104.2854424320928,4.541886398760204,37.28544243209279,no,400,0.25536032615048015,-0.8567836048984266,1.0043136513117206,63.158372987669885,6.57267177774825,-3.8416270123301146,no,400,-50.2772569686033,-6.143344030925076,0.9635233790561498,9.58592210589012,6.255042659823355,-57.41407789410988,no,400,-98.67053972542169,-0.9776241456018205,0.9515019546681798,-39.09346904112277,6.225147485299236,-106.09346904112277,no
2021-05-30 05:00:00,400,60.815717567040494,3.1465824312827606,0.6968819342909746,104.2890110102671,4.542480189901316,37.2890110102671,no,400,0.25535506636390537,-0.8555170838957148,1.0043158200457443,63.15853319671796,6.57268906741839,-3.8414668032820387,no,400,-50.276284935430965,-6.14258064475731,0.9635223867578071,9.586951701360931,6.255048674449364,-57.41304829863907,no,400,-98.67130207627156,-0.9779020680856224,0.9515057810370682,-39.09399751621993,6.225171922738653,-106.09399751621993,no
2021-05-30 05:15:00,400,60.813601342092824,3.1468857233829732,0.6969726503286094,104.29257425447048,4.543073631853014,37.29257425447048,no,400,0.25534975246693575,-0.8542505501483455,1.0043179883939617,63.15869328490269,6.572706350113582,-3.8413067150973106,no,400,-50.27531287806522,-6.141817037182533,0.9635213943961128,9.587981336828761,6.255054690726646,-57.41201866317124,no,400,-98.6720644660781,-0.9781799634247751,0.9515095962046733,-39.0945267364113,6.225196286394441,-106.0945267364113,no
2021-05-30 05:30:00,400,60.811483125229,3.1471888784978495,0.697063313138896,104.29613216564724,4.543666724695485,37.296132165647236,no,400,0.25534443531441053,-0.8529839906676875,1.0043201558953476,63.15885327436384,6.5727236228334105,-3.8411467256361576,no,400,-50.27434079830772,-6.141053208227513,0.9635204019710588,9.58901101047428,6.255060708653379,-57.41098898952572,no,400,-98.67282689642718,-0.9784578316193834,0.9515134001709862,-39.09505670328241,6.22522057626666,-106.09505670328241,no
2021-05-30 05:45:00,400,60.80936291928212,3.1474918967441,0.6971539227339942,104.29968474739613,4.54425946850872,37.29968474739613,no,400,0.2553390405989817,-0.8517174188315997,1.0043223231793232,63.1590131300922,6.572740889684105,-3.840986869907802,no,400,-50.27336869530984,-6.140289157919187,0.9635194094827816,9.590040723137577,6.255066728228692,-57.40995927686242,no,400,-98.67358936624453,-0.978735672669519,0.9515171929360006,-39.09558741575887,6.225244792355359,-106.09558741575887,no
2021-05-30 06:00:00,400,60.80724072708405,3.1477947782383304,0.6972444791260672,104.30323200331493,4.544851863372755,37.30323200331493,no,400,0.2553336480303195,-0.8504508251676297,1.0043244896280124,63.159172893131874,6.572758146625551,-3.840827106868126,no,400,-50.2723965682145,-6.13952488628374,0.9635184169312753,9.591070475658341,6.255072749450745,-57.40892952434166,no,400,-98.67435187445642,-0.9790134865752611,0.9515209744997087,-39.0961188727664,6.225268934660581,-106.0961188727664,no
2021-05-30 06:15:00,400,60.80511654880686,3.148097523096995,0.6973349823272612,104.3067739343406,4.545443909367515,37.3067739343406,no,400,0.25532817385644446,-0.8491842187455019,1.0043266557826314,63.15933251357792,6.572775397194378,-3.8406674864220776,no,400,-50.27142441882654,-6.138760393348347,0.9635174243165137,9.592100266212867,6.2550787723175905,-57.40789973378713,no,400,-98.67511442264663,-0.9792912733366999,0.9515247448621031,-39.09665107588853,6.225293003182311,-106.09665107588853,no
